STATION,DATE,TMAX,TMIN,TOBS
GHCND:USW00093037,20110814,300,144,-9999
GHCND:USW00093037,20110815,317,150,-9999
GHCND:USW00093037,20110816,311,144,-9999
GHCND:USW00093037,20110817,289,128,-9999
GHCND:USW00093037,20110818,339,144,-9999
GHCND:USW00093037,20110819,328,178,-9999
GHCND:USW00093037,20110820,311,150,-9999
GHCND:USW00093037,20110821,311,161,-9999
GHCND:USW00093037,20110822,339,167,-9999
GHCND:USW00093037,20110823,350,172,-9999
GHCND:USW00093037,20110824,328,172,-9999
GHCND:USW00093037,20110825,344,156,-9999
GHCND:USW00093037,20110826,328,194,-9999
GHCND:USW00093037,20110827,339,156,-9999
GHCND:USW00093037,20110828,333,178,-9999
GHCND:USW00093037,20110829,256,161,-9999
GHCND:USW00093037,20110830,311,156,-9999
GHCND:USW00093037,20110831,333,133,-9999
GHCND:USW00093037,20110901,333,167,-9999
GHCND:USW00093037,20110902,300,150,-9999
GHCND:USW00093037,20110903,217,122,-9999
GHCND:USW00093037,20110904,211,72,-9999
GHCND:USW00093037,20110905,283,56,-9999
GHCND:USW00093037,20110906,283,128,-9999
GHCND:USW00093037,20110907,167,122,-9999
GHCND:USW00093037,20110908,222,83,-9999
GHCND:USW00093037,20110909,228,72,-9999
GHCND:USW00093037,20110910,233,67,-9999
GHCND:USW00093037,20110911,267,72,-9999
GHCND:USW00093037,20110912,278,133,-9999
GHCND:USW00093037,20110913,233,128,-9999
GHCND:USW00093037,20110914,194,89,-9999
GHCND:USW00093037,20110915,133,78,-9999
GHCND:USW00093037,20110916,206,83,-9999
GHCND:USW00093037,20110917,244,94,-9999
GHCND:USW00093037,20110918,217,83,-9999
GHCND:USW00093037,20110919,256,72,-9999
GHCND:USW00093037,20110920,200,94,-9999
GHCND:USW00093037,20110921,178,50,-9999
GHCND:USW00093037,20110922,233,44,-9999
GHCND:USW00093037,20110923,272,89,-9999
GHCND:USW00093037,20110924,283,122,-9999
GHCND:USW00093037,20110925,289,122,-9999
GHCND:USW00093037,20110926,289,156,-9999
GHCND:USW00093037,20110927,256,122,-9999
GHCND:USW00093037,20110928,294,111,-9999
GHCND:USW00093037,20110929,189,100,-9999
GHCND:USW00093037,20110930,233,50,-9999
GHCND:USW00093037,20111001,267,94,-9999
GHCND:USW00093037,20111002,278,106,-9999
GHCND:USW00093037,20111003,272,111,-9999
GHCND:USW00093037,20111004,250,89,-9999
GHCND:USW00093037,20111005,228,83,-9999
GHCND:USW00093037,20111006,217,72,-9999
GHCND:USW00093037,20111007,161,11,-9999
GHCND:USW00093037,20111008,100,11,-9999
GHCND:USW00093037,20111009,111,22,-9999
GHCND:USW00093037,20111010,161,6,-9999
GHCND:USW00093037,20111011,200,50,-9999
GHCND:USW00093037,20111012,183,50,-9999
GHCND:USW00093037,20111013,222,22,-9999
GHCND:USW00093037,20111014,178,39,-9999
GHCND:USW00093037,20111015,250,33,-9999
GHCND:USW00093037,20111016,172,33,-9999
GHCND:USW00093037,20111017,161,11,-9999
GHCND:USW00093037,20111018,133,-11,-9999
GHCND:USW00093037,20111019,133,-28,-9999
GHCND:USW00093037,20111020,217,-11,-9999
GHCND:USW00093037,20111021,206,28,-9999
GHCND:USW00093037,20111022,206,39,-9999
GHCND:USW00093037,20111023,200,28,-9999
GHCND:USW00093037,20111024,256,33,-9999
GHCND:USW00093037,20111025,206,6,-9999
GHCND:USW00093037,20111026,6,-39,-9999
GHCND:USW00093037,20111027,56,-67,-9999
GHCND:USW00093037,20111028,100,-39,-9999
GHCND:USW00093037,20111029,189,6,-9999
GHCND:USW00093037,20111030,122,-6,-9999
GHCND:USW00093037,20111031,211,6,-9999
GHCND:USW00093037,20111101,172,-17,-9999
GHCND:USW00093037,20111102,0,-61,-9999
GHCND:USW00093037,20111103,56,-94,-9999
GHCND:USW00093037,20111104,167,-39,-9999
GHCND:USW00093037,20111105,117,0,-9999
GHCND:USW00093037,20111106,100,-39,-9999
GHCND:USW00093037,20111107,83,-39,-9999
GHCND:USW00093037,20111108,78,-11,-9999
GHCND:USW00093037,20111109,61,-61,-9999
GHCND:USW00093037,20111110,139,-61,-9999
GHCND:USW00093037,20111111,139,22,-9999
GHCND:USW00093037,20111112,183,44,-9999
GHCND:USW00093037,20111113,156,56,-9999
GHCND:USW00093037,20111114,128,11,-9999
GHCND:USW00093037,20111115,133,-6,-9999
GHCND:USW00093037,20111116,44,-72,-9999
GHCND:USW00093037,20111117,133,-94,-9999
GHCND:USW00093037,20111118,189,6,-9999
GHCND:USW00093037,20111119,150,-33,-9999
GHCND:USW00093037,20111120,56,-61,-9999
GHCND:USW00093037,20111121,122,-33,-9999
GHCND:USW00093037,20111122,133,-6,-9999
GHCND:USW00093037,20111123,172,-11,-9999
GHCND:USW00093037,20111124,211,-6,-9999
GHCND:USW00093037,20111125,122,17,-9999
GHCND:USW00093037,20111126,50,-78,-9999
GHCND:USW00093037,20111127,122,-89,-9999
GHCND:USW00093037,20111128,194,-28,-9999
GHCND:USW00093037,20111129,100,-28,-9999
GHCND:USW00093037,20111130,178,-28,-9999
GHCND:USW00093037,20111201,22,-78,-9999
GHCND:USW00093037,20111202,33,-83,-9999
GHCND:USW00093037,20111203,-17,-83,-9999
GHCND:USW00093037,20111204,-22,-94,-9999
GHCND:USW00093037,20111205,-94,-189,-9999
GHCND:USW00093037,20111206,-6,-206,-9999
GHCND:USW00093037,20111207,61,-83,-9999
GHCND:USW00093037,20111208,39,-100,-9999
GHCND:USW00093037,20111209,44,-100,-9999
GHCND:USW00093037,20111210,78,-89,-9999
GHCND:USW00093037,20111211,111,-89,-9999
GHCND:USW00093037,20111212,50,-67,-9999
GHCND:USW00093037,20111213,111,-89,-9999
GHCND:USW00093037,20111214,100,-61,-9999
GHCND:USW00093037,20111215,33,-78,-9999
GHCND:USW00093037,20111216,56,-83,-9999
GHCND:USW00093037,20111217,106,-89,-9999
GHCND:USW00093037,20111218,161,-56,-9999
GHCND:USW00093037,20111219,72,-61,-9999
GHCND:USW00093037,20111220,-6,-117,-9999
GHCND:USW00093037,20111221,28,-94,-9999
GHCND:USW00093037,20111222,-28,-111,-9999
GHCND:USW00093037,20111223,28,-178,-9999
GHCND:USW00093037,20111224,28,-78,-9999
GHCND:USW00093037,20111225,44,-111,-9999
GHCND:USW00093037,20111226,83,-111,-9999
GHCND:USW00093037,20111227,67,-100,-9999
GHCND:USW00093037,20111228,133,-56,-9999
GHCND:USW00093037,20111229,144,39,-9999
GHCND:USW00093037,20111230,122,-17,-9999
GHCND:USW00093037,20111231,117,-61,-9999
GHCND:USW00093037,20120101,33,-72,-9999
GHCND:USW00093037,20120102,83,-89,-9999
GHCND:USW00093037,20120103,167,11,-9999
GHCND:USW00093037,20120104,133,-50,-9999
GHCND:USW00093037,20120105,178,0,-9999
GHCND:USW00093037,20120106,111,-33,-9999
GHCND:USW00093037,20120107,78,-50,-9999
GHCND:USW00093037,20120108,28,-72,-9999
GHCND:USW00093037,20120109,106,-56,-9999
GHCND:USW00093037,20120110,122,-28,-9999
GHCND:USW00093037,20120111,78,-128,-9999
GHCND:USW00093037,20120112,61,-150,-9999
GHCND:USW00093037,20120113,106,-106,-9999
GHCND:USW00093037,20120114,117,-44,-9999
GHCND:USW00093037,20120115,128,-6,-9999
GHCND:USW00093037,20120116,122,-72,-9999
GHCND:USW00093037,20120117,-28,-133,-9999
GHCND:USW00093037,20120118,117,-78,-9999
GHCND:USW00093037,20120119,189,44,-9999
GHCND:USW00093037,20120120,156,-11,-9999
GHCND:USW00093037,20120121,172,-39,-9999
GHCND:USW00093037,20120122,94,-61,-9999
GHCND:USW00093037,20120123,100,-89,-9999
GHCND:USW00093037,20120124,56,-50,-9999
GHCND:USW00093037,20120125,111,-83,-9999
GHCND:USW00093037,20120126,100,-28,-9999
GHCND:USW00093037,20120127,56,-61,-9999
GHCND:USW00093037,20120128,50,-117,-9999
GHCND:USW00093037,20120129,128,-56,-9999
GHCND:USW00093037,20120130,167,6,-9999
GHCND:USW00093037,20120131,83,-39,-9999
GHCND:USW00093037,20120201,100,-33,-9999
GHCND:USW00093037,20120202,67,-56,-9999
GHCND:USW00093037,20120203,-6,-39,-9999
GHCND:USW00093037,20120204,6,-67,-9999
GHCND:USW00093037,20120205,-6,-122,-9999
GHCND:USW00093037,20120206,44,-83,-9999
GHCND:USW00093037,20120207,-33,-72,-9999
GHCND:USW00093037,20120208,39,-78,-9999
GHCND:USW00093037,20120209,56,-61,-9999
GHCND:USW00093037,20120210,39,-83,-9999
GHCND:USW00093037,20120211,-67,-106,-9999
GHCND:USW00093037,20120212,11,-83,-9999
GHCND:USW00093037,20120213,72,-33,-9999
GHCND:USW00093037,20120214,117,-72,-9999
GHCND:USW00093037,20120215,33,-50,-9999
GHCND:USW00093037,20120216,72,-61,-9999
GHCND:USW00093037,20120217,94,-61,-9999
GHCND:USW00093037,20120218,56,-83,-9999
GHCND:USW00093037,20120219,94,-67,-9999
GHCND:USW00093037,20120220,50,-56,-9999
GHCND:USW00093037,20120221,111,-44,-9999
GHCND:USW00093037,20120222,183,78,-9999
GHCND:USW00093037,20120223,117,-94,-9999
GHCND:USW00093037,20120224,39,-111,-9999
GHCND:USW00093037,20120225,178,-100,-9999
GHCND:USW00093037,20120226,72,-72,-9999
GHCND:USW00093037,20120227,89,-78,-9999
GHCND:USW00093037,20120228,106,-61,-9999
GHCND:USW00093037,20120229,144,-17,-9999
GHCND:USW00093037,20120301,106,-56,-9999
GHCND:USW00093037,20120302,17,-117,-9999
GHCND:USW00093037,20120303,83,-128,-9999
GHCND:USW00093037,20120304,161,-22,-9999
GHCND:USW00093037,20120305,200,-28,-9999
GHCND:USW00093037,20120306,206,17,-9999
GHCND:USW00093037,20120307,122,-17,-9999
GHCND:USW00093037,20120308,61,-56,-9999
GHCND:USW00093037,20120309,122,-67,-9999
GHCND:USW00093037,20120310,144,-33,-9999
GHCND:USW00093037,20120311,133,11,-9999
GHCND:USW00093037,20120312,189,39,-9999
GHCND:USW00093037,20120313,217,22,-9999
GHCND:USW00093037,20120314,217,22,-9999
GHCND:USW00093037,20120315,206,39,-9999
GHCND:USW00093037,20120316,239,28,-9999
GHCND:USW00093037,20120317,211,33,-9999
GHCND:USW00093037,20120318,194,44,-9999
GHCND:USW00093037,20120319,94,-17,-9999
GHCND:USW00093037,20120320,94,-33,-9999
GHCND:USW00093037,20120321,150,-44,-9999
GHCND:USW00093037,20120322,189,-6,-9999
GHCND:USW00093037,20120323,233,6,-9999
GHCND:USW00093037,20120324,233,33,-9999
GHCND:USW00093037,20120325,239,56,-9999
GHCND:USW00093037,20120326,244,67,-9999
GHCND:USW00093037,20120327,217,39,-9999
GHCND:USW00093037,20120328,239,17,-9999
GHCND:USW00093037,20120329,217,78,-9999
GHCND:USW00093037,20120330,233,33,-9999
GHCND:USW00093037,20120331,256,83,-9999
GHCND:USW00093037,20120401,272,61,-9999
GHCND:USW00093037,20120402,122,17,-9999
GHCND:USW00093037,20120403,44,0,-9999
GHCND:USW00093037,20120404,139,6,-9999
GHCND:USW00093037,20120405,178,-6,-9999
GHCND:USW00093037,20120406,217,44,-9999
GHCND:USW00093037,20120407,133,-28,-9999
GHCND:USW00093037,20120408,211,0,-9999
GHCND:USW00093037,20120409,239,22,-9999
GHCND:USW00093037,20120410,211,72,-9999
GHCND:USW00093037,20120411,167,78,-9999
GHCND:USW00093037,20120412,189,72,-9999
GHCND:USW00093037,20120413,167,44,-9999
GHCND:USW00093037,20120414,167,17,-9999
GHCND:USW00093037,20120415,106,11,-9999
GHCND:USW00093037,20120416,139,6,-9999
GHCND:USW00093037,20120417,194,6,-9999
GHCND:USW00093037,20120418,211,39,-9999
GHCND:USW00093037,20120419,161,28,-9999
GHCND:USW00093037,20120420,167,22,-9999
GHCND:USW00093037,20120421,233,44,-9999
GHCND:USW00093037,20120422,194,39,-9999
GHCND:USW00093037,20120423,261,50,-9999
GHCND:USW00093037,20120424,289,89,-9999
GHCND:USW00093037,20120425,272,106,-9999
GHCND:USW00093037,20120426,256,106,-9999
GHCND:USW00093037,20120427,222,50,-9999
GHCND:USW00093037,20120428,144,22,-9999
GHCND:USW00093037,20120429,211,0,-9999
GHCND:USW00093037,20120430,239,33,-9999
GHCND:USW00093037,20120501,261,94,-9999
GHCND:USW00093037,20120502,250,72,-9999
GHCND:USW00093037,20120503,250,100,-9999
GHCND:USW00093037,20120504,300,94,-9999
GHCND:USW00093037,20120505,300,117,-9999
GHCND:USW00093037,20120506,178,78,-9999
GHCND:USW00093037,20120507,83,39,-9999
GHCND:USW00093037,20120508,167,39,-9999
GHCND:USW00093037,20120509,233,39,-9999
GHCND:USW00093037,20120510,261,72,-9999
GHCND:USW00093037,20120511,167,44,-9999
GHCND:USW00093037,20120512,128,39,-9999
GHCND:USW00093037,20120513,128,44,-9999
GHCND:USW00093037,20120514,233,28,-9999
GHCND:USW00093037,20120515,261,78,-9999
GHCND:USW00093037,20120516,278,111,-9999
GHCND:USW00093037,20120517,261,100,-9999
GHCND:USW00093037,20120518,294,89,-9999
GHCND:USW00093037,20120519,156,72,-9999
GHCND:USW00093037,20120520,217,50,-9999
GHCND:USW00093037,20120521,267,67,-9999
GHCND:USW00093037,20120522,322,106,-9999
GHCND:USW00093037,20120523,250,89,-9999
GHCND:USW00093037,20120524,222,83,-9999
GHCND:USW00093037,20120525,211,83,-9999
GHCND:USW00093037,20120526,322,100,-9999
GHCND:USW00093037,20120527,222,100,-9999
GHCND:USW00093037,20120528,256,44,-9999
GHCND:USW00093037,20120529,250,94,-9999
GHCND:USW00093037,20120530,294,89,-9999
GHCND:USW00093037,20120531,233,61,-9999
GHCND:USW00093037,20120601,289,72,-9999
GHCND:USW00093037,20120602,283,128,-9999
GHCND:USW00093037,20120603,322,100,-9999
GHCND:USW00093037,20120604,306,133,-9999
GHCND:USW00093037,20120605,278,117,-9999
GHCND:USW00093037,20120606,300,106,-9999
GHCND:USW00093037,20120607,294,133,-9999
GHCND:USW00093037,20120608,317,150,-9999
GHCND:USW00093037,20120609,333,144,-9999
GHCND:USW00093037,20120610,250,117,-9999
GHCND:USW00093037,20120611,244,106,-9999
GHCND:USW00093037,20120612,300,94,-9999
GHCND:USW00093037,20120613,322,100,-9999
GHCND:USW00093037,20120614,306,128,-9999
GHCND:USW00093037,20120615,278,133,-9999
GHCND:USW00093037,20120616,256,144,-9999
GHCND:USW00093037,20120617,350,100,-9999
GHCND:USW00093037,20120618,367,178,-9999
GHCND:USW00093037,20120619,361,200,-9999
GHCND:USW00093037,20120620,250,161,-9999
GHCND:USW00093037,20120621,267,139,-9999
GHCND:USW00093037,20120622,361,111,-9999
GHCND:USW00093037,20120623,378,178,-9999
GHCND:USW00093037,20120624,378,194,-9999
GHCND:USW00093037,20120625,367,200,-9999
GHCND:USW00093037,20120626,383,172,-9999
GHCND:USW00093037,20120627,350,189,-9999
GHCND:USW00093037,20120628,339,172,-9999
GHCND:USW00093037,20120629,350,144,-9999
GHCND:USW00093037,20120630,361,167,-9999
GHCND:USW00093037,20120701,356,161,-9999
GHCND:USW00093037,20120702,350,167,-9999
GHCND:USW00093037,20120703,350,167,-9999
GHCND:USW00093037,20120704,356,139,-9999
GHCND:USW00093037,20120705,339,206,-9999
GHCND:USW00093037,20120706,306,183,-9999
GHCND:USW00093037,20120707,261,156,-9999
GHCND:USW00093037,20120708,244,156,-9999
GHCND:USW00093037,20120709,222,156,-9999
GHCND:USW00093037,20120710,250,150,-9999
GHCND:USW00093037,20120711,278,133,-9999
GHCND:USW00093037,20120712,328,144,-9999
GHCND:USW00093037,20120713,317,178,-9999
GHCND:USW00093037,20120714,322,167,-9999
GHCND:USW00093037,20120715,333,167,-9999
GHCND:USW00093037,20120716,322,189,-9999
GHCND:USW00093037,20120717,311,161,-9999
GHCND:USW00093037,20120718,328,161,-9999
GHCND:USW00093037,20120719,333,167,-9999
GHCND:USW00093037,20120720,333,167,-9999
GHCND:USW00093037,20120721,344,161,-9999
GHCND:USW00093037,20120722,344,172,-9999
GHCND:USW00093037,20120723,344,167,-9999
GHCND:USW00093037,20120724,350,183,-9999
GHCND:USW00093037,20120725,294,189,-9999
GHCND:USW00093037,20120726,311,156,-9999
GHCND:USW00093037,20120727,328,156,-9999
GHCND:USW00093037,20120728,322,172,-9999
GHCND:USW00093037,20120729,350,172,-9999
GHCND:USW00093037,20120730,300,156,-9999
GHCND:USW00093037,20120731,311,150,-9999
GHCND:USW00093037,20120801,322,178,-9999
GHCND:USW00093037,20120802,311,161,-9999
GHCND:USW00093037,20120803,322,133,-9999
GHCND:USW00093037,20120804,244,139,-9999
GHCND:USW00093037,20120805,289,139,-9999
GHCND:USW00093037,20120806,344,178,-9999
GHCND:USW00093037,20120807,317,178,-9999
GHCND:USW00093037,20120808,333,133,-9999
GHCND:USW00093037,20120809,311,150,-9999
GHCND:USW00093037,20120810,289,133,-9999
GHCND:USW00093037,20120811,322,161,-9999
GHCND:USW00093037,20120812,289,150,-9999
GHCND:USW00093037,20120813,250,133,-9999
GHCND:USW00093037,20120814,317,128,-9999
GHCND:USW00093037,20120815,328,150,-9999
GHCND:USW00093037,20120816,233,111,-9999
GHCND:USW00093037,20120817,294,89,-9999
GHCND:USW00093037,20120818,261,144,-9999
GHCND:USW00093037,20120819,250,94,-9999
GHCND:USW00093037,20120820,256,100,-9999
GHCND:USW00093037,20120821,300,111,-9999
GHCND:USW00093037,20120822,306,139,-9999
GHCND:USW00093037,20120823,283,172,-9999
GHCND:USW00093037,20120824,272,128,-9999
GHCND:USW00093037,20120825,278,133,-9999
GHCND:USW00093037,20120826,322,122,-9999
GHCND:USW00093037,20120827,322,144,-9999
GHCND:USW00093037,20120828,333,144,-9999
GHCND:USW00093037,20120829,328,139,-9999
GHCND:USW00093037,20120830,322,128,-9999
GHCND:USW00093037,20120831,300,117,-9999
GHCND:USW00093037,20120901,322,117,-9999
GHCND:USW00093037,20120902,311,178,-9999
GHCND:USW00093037,20120903,289,156,-9999
GHCND:USW00093037,20120904,322,128,-9999
GHCND:USW00093037,20120905,267,150,-9999
GHCND:USW00093037,20120906,317,106,-9999
GHCND:USW00093037,20120907,222,100,-9999
GHCND:USW00093037,20120908,250,67,-9999
GHCND:USW00093037,20120909,267,83,-9999
GHCND:USW00093037,20120910,306,94,-9999
GHCND:USW00093037,20120911,300,161,-9999
GHCND:USW00093037,20120912,172,89,-9999
GHCND:USW00093037,20120913,189,89,-9999
GHCND:USW00093037,20120914,217,72,-9999
GHCND:USW00093037,20120915,244,61,-9999
GHCND:USW00093037,20120916,294,94,-9999
GHCND:USW00093037,20120917,183,89,-9999
GHCND:USW00093037,20120918,239,44,-9999
GHCND:USW00093037,20120919,267,94,-9999
GHCND:USW00093037,20120920,278,67,-9999
GHCND:USW00093037,20120921,267,94,-9999
GHCND:USW00093037,20120922,222,89,-9999
GHCND:USW00093037,20120923,294,44,-9999
GHCND:USW00093037,20120924,244,111,-9999
GHCND:USW00093037,20120925,211,89,-9999
GHCND:USW00093037,20120926,189,72,-9999
GHCND:USW00093037,20120927,144,83,-9999
GHCND:USW00093037,20120928,200,56,-9999
GHCND:USW00093037,20120929,217,72,-9999
GHCND:USW00093037,20120930,228,94,-9999
GHCND:USW00093037,20121001,200,78,-9999
GHCND:USW00093037,20121002,261,39,-9999
GHCND:USW00093037,20121003,283,33,-9999
GHCND:USW00093037,20121004,106,0,-9999
GHCND:USW00093037,20121005,56,0,-9999
GHCND:USW00093037,20121006,56,-6,-9999
GHCND:USW00093037,20121007,117,-17,-9999
GHCND:USW00093037,20121008,200,-22,-9999
GHCND:USW00093037,20121009,200,39,-9999
GHCND:USW00093037,20121010,167,39,-9999
GHCND:USW00093037,20121011,250,56,-9999
GHCND:USW00093037,20121012,167,11,-9999
GHCND:USW00093037,20121013,144,33,-9999
GHCND:USW00093037,20121014,178,44,-9999
GHCND:USW00093037,20121015,250,28,-9999
GHCND:USW00093037,20121016,256,72,-9999
GHCND:USW00093037,20121017,167,33,-9999
GHCND:USW00093037,20121018,144,-11,-9999
GHCND:USW00093037,20121019,217,-6,-9999
GHCND:USW00093037,20121020,261,61,-9999
GHCND:USW00093037,20121021,239,61,-9999
GHCND:USW00093037,20121022,211,22,-9999
GHCND:USW00093037,20121023,256,56,-9999
GHCND:USW00093037,20121024,150,0,-9999
GHCND:USW00093037,20121025,17,-39,-9999
GHCND:USW00093037,20121026,39,-39,-9999
GHCND:USW00093037,20121027,83,-56,-9999
GHCND:USW00093037,20121028,122,-44,-9999
GHCND:USW00093037,20121029,189,17,-9999
GHCND:USW00093037,20121030,194,33,-9999
GHCND:USW00093037,20121031,217,33,-9999
GHCND:USW00093037,20121101,206,17,-9999
GHCND:USW00093037,20121102,161,33,-9999
GHCND:USW00093037,20121103,133,-6,-9999
GHCND:USW00093037,20121104,189,11,-9999
GHCND:USW00093037,20121105,156,-11,-9999
GHCND:USW00093037,20121106,178,28,-9999
GHCND:USW00093037,20121107,217,6,-9999
GHCND:USW00093037,20121108,200,28,-9999
GHCND:USW00093037,20121109,200,33,-9999
GHCND:USW00093037,20121110,133,-50,-9999
GHCND:USW00093037,20121111,-11,-72,-9999
GHCND:USW00093037,20121112,94,-122,-9999
GHCND:USW00093037,20121113,133,-33,-9999
GHCND:USW00093037,20121114,111,-56,-9999
GHCND:USW00093037,20121115,94,-6,-9999
GHCND:USW00093037,20121116,111,-61,-9999
GHCND:USW00093037,20121117,183,0,-9999
GHCND:USW00093037,20121118,167,0,-9999
GHCND:USW00093037,20121119,150,0,-9999
GHCND:USW00093037,20121120,172,-22,-9999
GHCND:USW00093037,20121121,217,6,-9999
GHCND:USW00093037,20121122,167,-22,-9999
GHCND:USW00093037,20121123,72,-72,-9999
GHCND:USW00093037,20121124,211,-33,-9999
GHCND:USW00093037,20121125,144,-6,-9999
GHCND:USW00093037,20121126,44,-56,-9999
GHCND:USW00093037,20121127,128,-67,-9999
GHCND:USW00093037,20121128,122,-56,-9999
GHCND:USW00093037,20121129,167,6,-9999
GHCND:USW00093037,20121130,172,-6,-9999
GHCND:USW00093037,20121201,178,22,-9999
GHCND:USW00093037,20121202,167,0,-9999
GHCND:USW00093037,20121203,150,-22,-9999
GHCND:USW00093037,20121204,111,-56,-9999
GHCND:USW00093037,20121205,194,22,-9999
GHCND:USW00093037,20121206,100,-33,-9999
GHCND:USW00093037,20121207,117,-72,-9999
GHCND:USW00093037,20121208,128,-78,-9999
GHCND:USW00093037,20121209,-56,-172,-9999
GHCND:USW00093037,20121210,28,-194,-9999
GHCND:USW00093037,20121211,-11,-128,-9999
GHCND:USW00093037,20121212,133,-72,-9999
GHCND:USW00093037,20121213,106,-50,-9999
GHCND:USW00093037,20121214,56,-56,-9999
GHCND:USW00093037,20121215,67,-39,-9999
GHCND:USW00093037,20121216,72,-44,-9999
GHCND:USW00093037,20121217,111,-56,-9999
GHCND:USW00093037,20121218,94,-56,-9999
GHCND:USW00093037,20121219,-39,-150,-9999
GHCND:USW00093037,20121220,61,-156,-9999
GHCND:USW00093037,20121221,100,-61,-9999
GHCND:USW00093037,20121222,156,-72,-9999
GHCND:USW00093037,20121223,117,-72,-9999
GHCND:USW00093037,20121224,61,-83,-9999
GHCND:USW00093037,20121225,-56,-117,-9999
GHCND:USW00093037,20121226,-17,-117,-9999
GHCND:USW00093037,20121227,0,-94,-9999
GHCND:USW00093037,20121228,6,-144,-9999
GHCND:USW00093037,20121229,17,-167,-9999
GHCND:USW00093037,20121230,50,-111,-9999
GHCND:USW00093037,20121231,-33,-111,-9999
GHCND:USW00093037,20130101,-17,-139,-9999
GHCND:USW00093037,20130102,6,-139,-9999
GHCND:USW00093037,20130103,17,-150,-9999
GHCND:USW00093037,20130104,100,-117,-9999
GHCND:USW00093037,20130105,56,-61,-9999
GHCND:USW00093037,20130106,67,-128,-9999
GHCND:USW00093037,20130107,100,-67,-9999
GHCND:USW00093037,20130108,122,-67,-9999
GHCND:USW00093037,20130109,94,-78,-9999
GHCND:USW00093037,20130110,67,-100,-9999
GHCND:USW00093037,20130111,39,-111,-9999
GHCND:USW00093037,20130112,-78,-144,-9999
GHCND:USW00093037,20130113,-94,-167,-9999
GHCND:USW00093037,20130114,-94,-183,-9999
GHCND:USW00093037,20130115,-11,-200,-9999
GHCND:USW00093037,20130116,111,-61,-9999
GHCND:USW00093037,20130117,72,-89,-9999
GHCND:USW00093037,20130118,133,-72,-9999
GHCND:USW00093037,20130119,128,-44,-9999
GHCND:USW00093037,20130120,117,-61,-9999
GHCND:USW00093037,20130121,106,-111,-9999
GHCND:USW00093037,20130122,183,-33,-9999
GHCND:USW00093037,20130123,200,-50,-9999
GHCND:USW00093037,20130124,189,-22,-9999
GHCND:USW00093037,20130125,94,-6,-9999
GHCND:USW00093037,20130126,122,-11,-9999
GHCND:USW00093037,20130127,161,-17,-9999
GHCND:USW00093037,20130128,139,-44,-9999
GHCND:USW00093037,20130129,-28,-83,-9999
GHCND:USW00093037,20130130,17,-167,-9999
GHCND:USW00093037,20130131,67,-61,-9999
GHCND:USW00093037,20130201,111,-72,-9999
GHCND:USW00093037,20130202,100,-78,-9999
GHCND:USW00093037,20130203,83,-50,-9999
GHCND:USW00093037,20130204,94,-56,-9999
GHCND:USW00093037,20130205,106,-56,-9999
GHCND:USW00093037,20130206,150,-33,-9999
GHCND:USW00093037,20130207,61,-61,-9999
GHCND:USW00093037,20130208,106,-72,-9999
GHCND:USW00093037,20130209,83,-56,-9999
GHCND:USW00093037,20130210,11,-67,-9999
GHCND:USW00093037,20130211,-44,-117,-9999
GHCND:USW00093037,20130212,39,-117,-9999
GHCND:USW00093037,20130213,94,-89,-9999
GHCND:USW00093037,20130214,39,-78,-9999
GHCND:USW00093037,20130215,44,-106,-9999
GHCND:USW00093037,20130216,144,-100,-9999
GHCND:USW00093037,20130217,167,-44,-9999
GHCND:USW00093037,20130218,44,-78,-9999
GHCND:USW00093037,20130219,22,-100,-9999
GHCND:USW00093037,20130220,-6,-56,-9999
GHCND:USW00093037,20130221,-33,-78,-9999
GHCND:USW00093037,20130222,-39,-94,-9999
GHCND:USW00093037,20130223,33,-128,-9999
GHCND:USW00093037,20130224,-6,-56,-9999
GHCND:USW00093037,20130225,6,-106,-9999
GHCND:USW00093037,20130226,0,-100,-9999
GHCND:USW00093037,20130227,0,-89,-9999
GHCND:USW00093037,20130228,28,-117,-9999
GHCND:USW00093037,20130301,56,-61,-9999
GHCND:USW00093037,20130302,128,-33,-9999
GHCND:USW00093037,20130303,178,-6,-9999
GHCND:USW00093037,20130304,78,-72,-9999
GHCND:USW00093037,20130305,11,-128,-9999
GHCND:USW00093037,20130306,133,-61,-9999
GHCND:USW00093037,20130307,189,-11,-9999
GHCND:USW00093037,20130308,139,0,-9999
GHCND:USW00093037,20130309,28,-33,-9999
GHCND:USW00093037,20130310,56,-50,-9999
GHCND:USW00093037,20130311,150,-33,-9999
GHCND:USW00093037,20130312,6,-56,-9999
GHCND:USW00093037,20130313,172,-50,-9999
GHCND:USW00093037,20130314,200,33,-9999
GHCND:USW00093037,20130315,228,44,-9999
GHCND:USW00093037,20130316,117,22,-9999
GHCND:USW00093037,20130317,150,-39,-9999
GHCND:USW00093037,20130318,106,-61,-9999
GHCND:USW00093037,20130319,100,-28,-9999
GHCND:USW00093037,20130320,83,-61,-9999
GHCND:USW00093037,20130321,150,-28,-9999
GHCND:USW00093037,20130322,89,-33,-9999
GHCND:USW00093037,20130323,-28,-106,-9999
GHCND:USW00093037,20130324,-28,-150,-9999
GHCND:USW00093037,20130325,6,-144,-9999
GHCND:USW00093037,20130326,106,-111,-9999
GHCND:USW00093037,20130327,133,-28,-9999
GHCND:USW00093037,20130328,167,-17,-9999
GHCND:USW00093037,20130329,194,6,-9999
